"kit_id","transect_location","water_color_forel.ule_scale","water_dissolved_o2_mg_l","water_orp_mv","water_ph","upland_soil_temperature_degC","upland_soil_moisture","transition_soil_temperature_degC","transition_soil_moisture","wetland_soil_temperature_degC","wetland_soil_moisture","latitude","longitude","elevation_m","collection_time_utc","macrophytes_algae","systemtype","volume_ml","notes","soil_type","rotten_egg_smell","color","soil_horizon","ecosystem_code_IGBP","elevation_flag","collection_date","site_name","state","region","samples_collected","air_temperature_degC","barometric_pressure_inhg","weather_conditions","kit_notes","igsn.x","campaign.x","bulk_density_g_cm3","igsn.y","campaign.y","Ca_meq_100g","Mg_meq_100g","Na_meq_100g","K_meq_100g","CEC_meq_100g","Al_meq_100g","igsn.x","campaign.x","specific_conductance_us_cm","igsn.y","campaign.y","moisturecontent_perc_drywtbasis","igsn.x","campaign.x","Fe_ug_g","igsn.y","campaign.y","albite","chlorite","dolomite","halite","hornblende","kaolinite","microcline","muscovite","pyrite","quartz","igsn.x","campaign.x","ph","igsn.y","campaign.y","carbon_weight_perc","igsn.x","campaign.x","percent_clay","percent_sand","percent_silt","igsn.y","campaign.y","nitrogen_weight_perc","igsn.x","campaign.x","pebbles_angular_rounded","root_presence","root_thickness","visible_minerals","visible_organisms","uninhabited_shells","iron_oxidation","glass_plastic","igsn.y","campaign.y","alpha","n","th_r","th_s"
"K046","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0892,-75.4365,0.54,"14:46:00",NA,"Tidal Stream",232,"small tributary creek within the wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K046","wetland",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.089,-75.4366,0.87,"15:30:00",NA,NA,NA,"Soil moisture not taken but soil was saturated","Transquaking and Mispillion soils, very frequently flooded, tidal (TP)",NA,NA,"Organic",NA,NA,"2021-10-12","St. Jones Reserve","DE","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Upland","19.9","30.09105","overcast, RH 92%, wind speed 2.5 m/s","total PAR 410 mmol/m2/15 min","IEEXG00KA","EC1",0.259586278790373,"IEEXG00K8","EC1",1.82,11.57,45.68,2.17,61.24,NA,"IEEXG00K8","EC1",9020,"IEEXG00K9","EC1",270,"IEEXG00K8","EC1",5762.8,"IEEXG00K8","EC1",15.5423,0,0,4.6245,3.8588,8.6655,7.2481,25.8894,1.9721,32.1994,"IEEXG00K8","EC1",5.49,"IEEXG00K8","EC1",5.77,NA,NA,NA,NA,NA,"IEEXG00K8","EC1",0.586,"IEEXG00K8","EC1","none","none",NA,"none","none","none","no","no","IEEXG00KA","EC1",0.1737,1.226,0,0.339
"K047","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4162,-86.3489,177.01,"19:10:00",NA,NA,NA,"sediment was highly organic--roots, rhizomes, etc.","Marsh (Ma)","No","Dark Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K047","transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4166,-86.3508,177.03,"19:25:00",NA,NA,NA,"I suspect this area was manipulated 120-140 years ago.  This location may have been open water in the past--hard to tell.","Kerston muck (Ku)",NA,NA,"Organic",NA,NA,"2021-10-10","White River","MI","Great Lakes","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","22.2","29.7","light rain, windy",NA,"IEEXG00KW","EC1",0.862962962962963,"IEEXG00KU","EC1",2.35,0.51,0.19,0.06,3.11,NA,"IEEXG00KU","EC1",164,"IEEXG00KV","EC1",62,"IEEXG00KU","EC1",5451.68,"IEEXG00KU","EC1",4.1828,0,0,0,2.4255,0,10.1029,0,0,83.2889,"IEEXG00KU","EC1",6.19,"IEEXG00KU","EC1",5.037,"IEEXG00KW","EC1",4.93,81.89,13.18,"IEEXG00KU","EC1",0.431,"IEEXG00KU","EC1","angular","moderate","fine","quartz","none","none","yes","no","IEEXG00KW","EC1",0.0277,1.293,0,0.635
"K047","upland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4161,-86.3521,177.53,"19:30:00",NA,NA,NA,NA,"Kerston muck (Ku)",NA,NA,"Mineral",6,NA,"2021-10-10","White River","MI","Great Lakes","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","22.2","29.7","light rain, windy",NA,"IEEXG00KT","EC1",0.346428571428572,"IEEXG00KR","EC1",6,2.4,0.05,0.53,8.98,NA,"IEEXG00KR","EC1",120,"IEEXG00KS","EC1",68,"IEEXG00KR","EC1",1416.77,"IEEXG00KR","EC1",11.7505,0,6.5027,2.271,0,5.6679,8.6495,0,0,65.1583,"IEEXG00KR","EC1",5.11,"IEEXG00KR","EC1",18.108,"IEEXG00KR","EC1",10.26,81.08,8.66,"IEEXG00KR","EC1",1.212,"IEEXG00KR","EC1","angular","moderate","fine","quartz","none","none","no","yes","IEEXG00KT","EC1",0.0368,1.439,0,0.757
"K047","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4162,-86.3489,177.01,"19:00:00","Macrophytes, Algae","Lacestuary",200,"filter clogged after 4 pulls.  Could not load water color app.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K047","wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4169,-86.35,177.11,"19:15:00",NA,NA,NA,"highly organic--mostly roots and rhizomes with very little mineral content.","Marsh (Ma)",NA,NA,"Organic",NA,NA,"2021-10-10","White River","MI","Great Lakes","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","22.2","29.7","light rain, windy",NA,"IEEXG00KQ","EC1",0.0527682843472317,"IEEXG00KO","EC1",7.6,5.38,1.27,0.55,14.8,NA,"IEEXG00KO","EC1",710,"IEEXG00KP","EC1",1363,NA,NA,NA,"IEEXG00KO","EC1",8.3169,0,4.2262,0,6.8552,9.8152,12.3166,0,13.2861,45.1838,"IEEXG00KO","EC1",6.34,"IEEXG00KO","EC1",24.756,NA,NA,NA,NA,NA,"IEEXG00KO","EC1",2.131,"IEEXG00KO","EC1","none","moderate","fine","quartz","none","none","yes","no",NA,NA,NA,NA,NA,NA
"K048","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8803,-75.2667,0.78,"13:15:00",NA,NA,NA,"phone did not record GPS so taken from google earth --> side is along a transect and in Darby Creek @ edge","Water (W)","Yes","Dark Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K048","transition",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8801,-75.2666,0.92,"13:45:00",NA,NA,NA,"MSL used for elevation","Tidal marsh (Tm)",NA,NA,"Organic",NA,NA,"2021-10-20","Spadderclock Reef, John Heinz Natural Wildlife Refuge at Tinacum","PA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","15.5556","30.03","mostly sunny",NA,"IEEXG00LC","EC1",0.353055823221277,"IEEXG00LA","EC1",3.98,2.6,0.45,0.23,7.3,0.04,"IEEXG00LA","EC1",139,"IEEXG00LB","EC1",199,"IEEXG00LA","EC1",6739.29,"IEEXG00LA","EC1",16.1227,0,0,0,0,12.169,6.4028,0,0,65.3055,"IEEXG00LA","EC1",5.59,"IEEXG00LA","EC1",7.604,NA,NA,NA,NA,NA,"IEEXG00LA","EC1",0.69,"IEEXG00LA","EC1","none","few","fine","mica","none","none","no","no",NA,NA,NA,NA,NA,NA
"K048","upland",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.88,-75.2665,2.77,"13:55:00",NA,NA,NA,"MSL used for elevation","Tidal marsh (Tm)",NA,NA,"Organic",4,NA,"2021-10-20","Spadderclock Reef, John Heinz Natural Wildlife Refuge at Tinacum","PA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","15.5556","30.03","mostly sunny",NA,"IEEXG00L9","EC1",0.646438200343952,"IEEXG00L7","EC1",3.49,1.99,0.06,0.46,6,NA,"IEEXG00L7","EC1",58,"IEEXG00L8","EC1",33,NA,NA,NA,"IEEXG00L7","EC1",9.3529,1.5573,0,0,0,8.4719,10.2361,18.1224,0,52.2594,"IEEXG00L7","EC1",5.28,"IEEXG00L7","EC1",4.156,"IEEXG00L9","EC1",12.54,31.25,56.21,"IEEXG00L7","EC1",0.405,"IEEXG00L7","EC1","none","few","fine","quartz","none","none","yes","yes","IEEXG00L9","EC1",0.123,1.222,0,0.512
"K048","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8803,-75.2667,0.78,"13:00:00",NA,"Tidal Stream",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K048","wetland",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8802,-75.2669,0.28,"13:35:00",NA,NA,NA,"MSL used for elevation","Water (W)",NA,NA,"Organic",NA,NA,"2021-10-20","Spadderclock Reef, John Heinz Natural Wildlife Refuge at Tinacum","PA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","15.5556","30.03","mostly sunny",NA,"IEEXG00L6","EC1",0.432747010713399,"IEEXG00L4","EC1",1.97,1.27,0.32,0.16,3.76,0.04,"IEEXG00L4","EC1",189,"IEEXG00L5","EC1",167,"IEEXG00L4","EC1",6184.5,"IEEXG00L4","EC1",12.1915,0,2.2714,0,2.9559,5.7932,6.031,27.4294,0,43.3277,"IEEXG00L4","EC1",6.16,"IEEXG00L4","EC1",5.8,NA,NA,NA,NA,NA,"IEEXG00L4","EC1",0.512,"IEEXG00L4","EC1","none","few","fine","mica","none","none","no","no",NA,NA,NA,NA,NA,NA
"K049","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6708,-86.2107,177.23,"15:15:00",NA,NA,NA,NA,"Dune land and Beaches (4)","Yes","Black",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K049","transition",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6709,-86.2106,178.22,"15:32:00",NA,NA,NA,NA,"Dune land and Beaches (4)",NA,NA,"Mineral",NA,NA,"2021-10-19","Saugatuch Harbor Natural Area","MI","Great Lakes","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","19.4444","30.08","clear and sunny",NA,"IEEXG00LS","EC1",1.3775,"IEEXG00LQ","EC1",0.46,0.3,0.03,0.04,0.83,NA,"IEEXG00LQ","EC1",21.8,"IEEXG00LR","EC1",20,"IEEXG00LQ","EC1",352.84,"IEEXG00LQ","EC1",2.4653,0,0.7014,0,0,0,4.6949,0,0,92.1385,"IEEXG00LQ","EC1",6.49,"IEEXG00LQ","EC1",1.234,"IEEXG00LS","EC1",4.37,94.85,0.78,"IEEXG00LQ","EC1",0.099,"IEEXG00LQ","EC1","none","moderate","fine","quartz","none","fragments","no","no","IEEXG00LS","EC1",0.0365,2.86,0,0.353
"K049","upland",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6709,-86.2105,178.68,"15:43:00",NA,NA,NA,NA,"Dune land and Beaches (4)",NA,NA,"Mineral",NA,NA,"2021-10-19","Saugatuch Harbor Natural Area","MI","Great Lakes","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","19.4444","30.08","clear and sunny",NA,"IEEXG00LP","EC1",1.736,"IEEXG00LN","EC1",0.25,0.21,0.03,0.03,0.52,NA,"IEEXG00LN","EC1",14,"IEEXG00LO","EC1",0,"IEEXG00LN","EC1",101.7,"IEEXG00LN","EC1",8.0943,0,2.5245,0,0,0,1.3464,0,0,88.0348,"IEEXG00LN","EC1",5.16,"IEEXG00LN","EC1",0.362,"IEEXG00LP","EC1",2.38,95.24,2.38,"IEEXG00LN","EC1",0.005,"IEEXG00LN","EC1","none","none",NA,"quartz","none","none","no","no","IEEXG00LP","EC1",0.0385,6.333,0,0.434
"K049","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6708,-86.2107,177.23,"15:10:00","Macrophytes, Algae","Lake",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K049","wetland",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6708,-86.2106,177.33,"15:25:00",NA,NA,NA,NA,"Dune land and Beaches (4)",NA,NA,"Organic",NA,NA,"2021-10-19","Saugatuch Harbor Natural Area","MI","Great Lakes","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","19.4444","30.08","clear and sunny",NA,"IEEXG00LM","EC1",0.949425287356322,"IEEXG00LK","EC1",0.78,0.34,0.03,0.03,1.18,NA,"IEEXG00LK","EC1",17.7,"IEEXG00LL","EC1",74,"IEEXG00LK","EC1",333.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IEEXG00LK","EC1",6.83,NA,NA,NA,"IEEXG00LM","EC1",3.13,94.22,2.65,NA,NA,NA,"IEEXG00LK","EC1","none","moderate","fine","quartz","none","none","no","no","IEEXG00LM","EC1",0.0306,1.783,0,0.625
"K050","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3344,-77.2072,0.16,"19:50:00",NA,NA,NA,"water depth ~60cm, sediment is very sandy","Water (W)","No","Light Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K050","transition",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3347,-77.2058,7.16,"20:17:00",NA,NA,NA,"transition site where intermittent stream (now dry) enter wetland","Nevarc-Remlik complex, 10 to 15 percent slopes (35D)",NA,NA,"Mineral",NA,NA,"2021-10-12","Kimages Creek","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","21.11","30.02","mostly cloudy, pleasant, light breeze",NA,"IEEXG00M8","EC1",0.921686746987952,"IEEXG00M6","EC1",1.05,0.58,0.04,0.12,1.84,0.05,"IEEXG00M6","EC1",38.1,"IEEXG00M7","EC1",66,"IEEXG00M6","EC1",3253.37,"IEEXG00M6","EC1",1.2334,0,0.5245,0,0,2.2835,2.7666,9.7434,0,83.4486,"IEEXG00M6","EC1",6.06,"IEEXG00M6","EC1",2.47,"IEEXG00M8","EC1",0.18,56.96,42.86,"IEEXG00M6","EC1",0.207,"IEEXG00M6","EC1","none","none",NA,"none","none","none","yes","no","IEEXG00M8","EC1",0.00423,1.333,0,0.581
"K050","upland",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3347,-77.2058,7.16,"20:24:00",NA,NA,NA,"despite same GPS as transition, this site was ~15m south of transition","Nevarc-Remlik complex, 10 to 15 percent slopes (35D)",NA,NA,"Organic",5,NA,"2021-10-12","Kimages Creek","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","21.11","30.02","mostly cloudy, pleasant, light breeze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IEEXG00M3","EC1",167,NA,NA,NA,NA,NA,NA,"IEEXG00M3","EC1",4.1463,0,0,2.4485,0,3.2241,5.1227,0,0,85.0585,"IEEXG00M3","EC1",3.93,"IEEXG00M3","EC1",27.688,"IEEXG00M5","EC1",3.72,48.6,47.67,"IEEXG00M3","EC1",1.157,"IEEXG00M3","EC1","none","moderate","fine","none","none","none","yes","no",NA,NA,NA,NA,NA,NA
"K050","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3344,-77.2072,0.16,"19:44:00","Macrophytes, Algae","Tidal Stream",105,"macroalgae, a few emergent macrophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K050","wetland",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3347,-77.2069,0.72,"20:05:00",NA,NA,NA,"soil type lsits as ""W"" because site was flooded when last soil survey was done. Lots of roots in soil","Water (W)",NA,NA,"Organic",NA,NA,"2021-10-12","Kimages Creek","VA","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","21.11","30.02","mostly cloudy, pleasant, light breeze",NA,"IEEXG00M2","EC1",0.2146,"IEEXG00M0","EC1",0.84,0.44,0.25,0.2,1.97,0.24,"IEEXG00M0","EC1",209,"IEEXG00M1","EC1",400,"IEEXG00M0","EC1",1346.12,"IEEXG00M0","EC1",3.0946,0,1.4241,0,4.099,1.0876,4.5025,0,0,85.7922,"IEEXG00M0","EC1",4.72,"IEEXG00M0","EC1",7.249,NA,NA,NA,NA,NA,"IEEXG00M0","EC1",0.677,"IEEXG00M0","EC1","none","many","fine","none","none","none","yes","no","IEEXG00M2","EC1",0.00923,1.185,0,0.852
"K051","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5747,-76.2191,0.74,"19:25:00",NA,NA,NA,NA,"Sunken mucky silt loam, 0 to 2 percent slopes, occasionally flooded, tidal (SuA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K051","transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5747,-76.2191,0.74,"19:15:00",NA,NA,NA,NA,"Sunken mucky silt loam, 0 to 2 percent slopes, occasionally flooded, tidal (SuA)",NA,NA,NA,NA,NA,"2021-10-15","Bar Neck Farm","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","N/A","N/A","N/A",NA,"IEEXG00MO","EC1",0.232530120481928,"IEEXG00MM","EC1",1.05,5.74,15.31,0.66,22.76,NA,"IEEXG00MM","EC1",8290,"IEEXG00MN","EC1",315,"IEEXG00MM","EC1",1068.06,"IEEXG00MM","EC1",7.0385,0,0,9.8258,0,13.128,7.1064,0,0,62.9013,"IEEXG00MM","EC1",5.5,"IEEXG00MM","EC1",20.777,NA,NA,NA,NA,NA,"IEEXG00MM","EC1",1.412,"IEEXG00MM","EC1","angular","moderate","fine","none","none","none","no","no","IEEXG00MO","EC1",0.0503,1.236,0,0.871
"K051","upland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5746,-76.2185,0.75,"19:00:00",NA,NA,NA,NA,"Elkton silt loam, 0 to 2 percent slopes (EmA)",NA,NA,NA,NA,NA,"2021-10-15","Bar Neck Farm","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","N/A","N/A","N/A",NA,"IEEXG00ML","EC1",1.37372881355932,"IEEXG00MJ","EC1",0.55,0.79,1.18,0.15,2.75,0.08,"IEEXG00MJ","EC1",204,"IEEXG00MK","EC1",18,"IEEXG00MJ","EC1",1992.28,"IEEXG00MJ","EC1",10.0176,0,0,0,0,4.6418,9.4793,0,0,75.8613,"IEEXG00MJ","EC1",4.82,"IEEXG00MJ","EC1",1.45,"IEEXG00ML","EC1",6.73,11.07,82.21,"IEEXG00MJ","EC1",0.118,"IEEXG00MJ","EC1","none","few","fine","none","none","none","no","no","IEEXG00ML","EC1",0.0046,1.44,0,0.401
"K051","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5747,-76.2191,0.74,"19:25:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K051","wetland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5747,-76.2194,0.53,"19:10:00",NA,NA,NA,NA,"Sunken mucky silt loam, 0 to 2 percent slopes, occasionally flooded, tidal (SuA)",NA,NA,NA,NA,NA,"2021-10-15","Bar Neck Farm","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil - Upland","N/A","N/A","N/A",NA,"IEEXG00MI","EC1",0.79765625,"IEEXG00MG","EC1",4.13,2.55,7.48,0.36,14.55,0.03,"IEEXG00MG","EC1",1160,"IEEXG00MH","EC1",28,"IEEXG00MG","EC1",1564.7,"IEEXG00MG","EC1",5.6986,0,0,0,0,11.9766,8.98,13.7847,0.8997,58.6604,"IEEXG00MG","EC1",6.23,"IEEXG00MG","EC1",2.088,NA,NA,NA,NA,NA,"IEEXG00MG","EC1",0.205,"IEEXG00MG","EC1","angular","none",NA,"quartz","none","none","yes","no","IEEXG00MI","EC1",0.0245,1.31,0,0.909
"K052","sediment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1595,-75.7904,0,NA,NA,NA,NA,NA,"Transquaking and Mispillion soils, very frequently flooded, tidal (TP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K052","transition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1604,-75.7899,0.81,NA,NA,NA,NA,NA,"Queponco silt loam, 0 to 2 percent slopes (QeA)",NA,NA,NA,NA,NA,"2021-10-15","Almodington Farm","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil-Upland","N/A","N/A","N/A",NA,"IEEXG00N4","EC1",1.65107717328849,"IEEXG00N2","EC1",0.25,0.56,0.53,0.16,1.58,0.08,"IEEXG00N2","EC1",102,"IEEXG00N3","EC1",18,"IEEXG00N2","EC1",1357.52,"IEEXG00N2","EC1",7.4525,1.3673,0,0,0,1.4373,11.349,4.8621,0,73.5318,"IEEXG00N2","EC1",5.68,"IEEXG00N2","EC1",1.559,"IEEXG00N4","EC1",10.82,47.92,41.26,"IEEXG00N2","EC1",0.113,"IEEXG00N2","EC1","angular","none",NA,"none","none","none","no","no","IEEXG00N4","EC1",0.0102,1.262,0,0.368
"K052","upland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1609,-75.7906,0.8,NA,NA,NA,NA,NA,"Queponco silt loam, 0 to 2 percent slopes (QeA)",NA,NA,NA,NA,NA,"2021-10-15","Almodington Farm","MD","Mid-Atlantic","Water, Sediment, Soil - Wetland, Soil - Transition, Soil-Upland","N/A","N/A","N/A",NA,"IEEXG00N1","EC1",1.44991379310345,"IEEXG00MZ","EC1",0.38,0.99,0.64,0.34,2.4,0.05,"IEEXG00MZ","EC1",141,"IEEXG00N0","EC1",16,"IEEXG00MZ","EC1",1041.86,"IEEXG00MZ","EC1",7.9265,0,0,0,0,4.0619,7.1716,0,0,80.8401,"IEEXG00MZ","EC1",4.93,"IEEXG00MZ","EC1",2.295,"IEEXG00N1","EC1",15.64,47.81,36.55,"IEEXG00MZ","EC1",0.206,"IEEXG00MZ","EC1","none","few","fine","none","none","none","no","no",NA,NA,NA,NA,NA,NA
"K052","water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1595,-75.7905,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
